True Vp,Est Vp,True Ve,Est Ve,True Ktrans,Est Ktrans,True Kep,Est Kep,Vp %Err,Ktrans %Err,Kep %Err
0.015991,0.010655,28.427,25.279,0.28427,0.25612,0.01,0.010132,33.37,9.90,1.32
0.14829,0.13125,20.761,18.124,0.20761,0.1869,0.01,0.010312,11.49,9.98,3.12
0.098439,0.08871,5.3795,4.9419,0.053795,0.048265,0.01,0.0097664,9.88,10.28,2.34
0.11705,0.10637,32.288,30.575,0.32288,0.28984,0.01,0.0094795,9.12,10.23,5.21
0.20872,0.19493,45.876,40.98,0.45876,0.41147,0.01,0.010041,6.61,10.31,0.41
0.018563,0.018349,21.368,19.445,0.21368,0.1916,0.01,0.0098533,1.15,10.33,1.47
0.036749,0.035807,30.88,27.734,0.3088,0.27677,0.01,0.0099794,2.56,10.37,0.21
0.03607,0.028791,17.389,14.73,0.17389,0.1568,0.01,0.010645,20.18,9.83,6.45
0.025703,0.029881,26.252,25.092,0.26252,0.23376,0.01,0.0093162,16.25,10.96,6.84
0.12296,0.11289,35.695,34.508,0.35695,0.31735,0.01,0.0091963,8.19,11.09,8.04
0.27223,0.24653,12.03,11.113,0.1203,0.10771,0.01,0.0096927,9.44,10.47,3.07
0.26871,0.24408,15.774,14.2,0.15774,0.14175,0.01,0.009982,9.17,10.14,0.18
0.28479,0.25562,46.283,40.231,0.46283,0.4176,0.01,0.01038,10.24,9.77,3.80
0.26798,0.24018,6.7819,5.6084,0.067819,0.061342,0.01,0.010938,10.37,9.55,9.38
0.125,0.11393,9.5536,8.8947,0.095536,0.085615,0.01,0.0096255,8.86,10.38,3.75
0.16275,0.14907,42.015,35.958,0.42015,0.37852,0.01,0.010527,8.41,9.91,5.27
0.011564,0.016372,33.333,31.907,0.33333,0.29732,0.01,0.0093184,41.58,10.80,6.82
0.085173,0.075871,27.145,24.819,0.27145,0.24405,0.01,0.0098332,10.92,10.09,1.67
0.12374,0.10997,47.19,42.62,0.4719,0.42468,0.01,0.0099645,11.13,10.01,0.36
0.019467,0.018266,41.308,35.393,0.41308,0.37205,0.01,0.010512,6.17,9.93,5.12
0.15202,0.13239,20.521,17.986,0.20521,0.18564,0.01,0.010322,12.91,9.54,3.22
0.2559,0.22739,21.111,19.582,0.21111,0.18982,0.01,0.0096936,11.14,10.08,3.06
0.028447,0.025867,10.365,9.097,0.10365,0.093157,0.01,0.01024,9.07,10.12,2.40
0.27738,0.2457,25.938,22.605,0.25938,0.23384,0.01,0.010345,11.42,9.85,3.45
0.22829,0.19467,43.679,35.515,0.43679,0.39631,0.01,0.011159,14.73,9.27,11.59
0.16888,0.15042,7.9602,6.9543,0.079602,0.071831,0.01,0.010329,10.93,9.76,3.29
0.16773,0.15152,8.6135,7.5853,0.086135,0.07729,0.01,0.010189,9.66,10.27,1.89
0.29836,0.26296,23.185,19.477,0.23185,0.2083,0.01,0.010695,11.86,10.16,6.95
0.2991,0.27192,19.48,19.023,0.1948,0.17377,0.01,0.0091346,9.09,10.80,8.65
0.28545,0.25928,48.08,43.449,0.4808,0.43143,0.01,0.0099296,9.17,10.27,0.70
0.25967,0.22965,18.153,16.448,0.18153,0.16315,0.01,0.009919,11.56,10.13,0.81
0.19573,0.17692,19.606,17.518,0.19606,0.17634,0.01,0.010066,9.61,10.06,0.66
0.24806,0.22092,21.489,19.039,0.21489,0.19285,0.01,0.010129,10.94,10.26,1.29
0.063635,0.059812,35.917,34.28,0.35917,0.3197,0.01,0.0093261,6.01,10.99,6.74
0.21199,0.19315,40.409,35.297,0.40409,0.36206,0.01,0.010258,8.89,10.40,2.58
0.10496,0.095093,9.9908,8.9556,0.099908,0.089545,0.01,0.0099988,9.40,10.37,0.01
0.2502,0.22701,7.5925,7.0379,0.075925,0.067883,0.01,0.0096453,9.27,10.59,3.55
0.0327,0.030729,20.244,18.662,0.20244,0.18154,0.01,0.0097278,6.03,10.32,2.72
0.26359,0.23384,32.21,27.966,0.3221,0.29062,0.01,0.010392,11.29,9.77,3.92
0.20129,0.18152,11.457,10.7,0.11457,0.10279,0.01,0.0096071,9.82,10.28,3.93
0.10654,0.094707,19.231,16.797,0.19231,0.17344,0.01,0.010326,11.11,9.81,3.26
0.11763,0.10779,21.519,19.662,0.21519,0.19317,0.01,0.0098247,8.37,10.23,1.75
0.29518,0.26588,32.846,30.576,0.32846,0.29371,0.01,0.0096056,9.93,10.58,3.94
0.13585,0.12466,32.031,29.746,0.32031,0.28645,0.01,0.00963,8.24,10.57,3.70
0.072526,0.065306,9.5286,8.4561,0.095286,0.085687,0.01,0.010133,9.96,10.07,1.33
0.19555,0.17156,18.81,15.946,0.1881,0.16956,0.01,0.010633,12.27,9.86,6.33
0.10744,0.095016,23.782,22.267,0.23782,0.21277,0.01,0.0095554,11.56,10.53,4.45
0.14096,0.13227,27.075,25.555,0.27075,0.24162,0.01,0.0094548,6.16,10.76,5.45
0.019895,0.01901,17.54,15.661,0.1754,0.15749,0.01,0.010056,4.45,10.21,0.56
0.22331,0.20455,25.917,23.596,0.25917,0.23219,0.01,0.0098402,8.40,10.41,1.60
0.29869,0.26313,32.831,30.782,0.32831,0.29337,0.01,0.0095307,11.91,10.64,4.69
0.073107,0.062156,37.12,32.032,0.3712,0.33537,0.01,0.01047,14.98,9.65,4.70
0.23159,0.20242,48.163,43.813,0.48163,0.43333,0.01,0.0098906,12.60,10.03,1.09
0.17174,0.15746,23.373,22.719,0.23373,0.20827,0.01,0.009167,8.31,10.89,8.33
0.090238,0.079649,41.025,35.868,0.41025,0.36936,0.01,0.010298,11.73,9.97,2.98
0.065141,0.061288,20.76,19.48,0.2076,0.18595,0.01,0.0095457,5.91,10.43,4.54
0.020837,0.019552,49.718,45.252,0.49718,0.44686,0.01,0.0098749,6.17,10.12,1.25
0.032882,0.028562,37.47,33.5,0.3747,0.33763,0.01,0.010078,13.14,9.89,0.78
0.11205,0.10185,33.714,32.273,0.33714,0.30108,0.01,0.0093292,9.10,10.70,6.71
0.13301,0.123,19.566,17.821,0.19566,0.17584,0.01,0.0098667,7.53,10.13,1.33
0.10314,0.10173,49.411,46.413,0.49411,0.44179,0.01,0.0095185,1.37,10.59,4.82
0.12084,0.10742,16.628,15.489,0.16628,0.14886,0.01,0.0096102,11.11,10.48,3.90
0.28481,0.25274,31.658,27.956,0.31658,0.28608,0.01,0.010233,11.26,9.63,2.33
0.28087,0.25408,7.6372,7.214,0.076372,0.068136,0.01,0.009445,9.54,10.78,5.55
0.070935,0.060441,34.156,30.756,0.34156,0.30795,0.01,0.010013,14.79,9.84,0.13
0.274,0.24914,22.541,21.463,0.22541,0.20055,0.01,0.0093441,9.07,11.03,6.56
0.28733,0.26401,38.829,35.371,0.38829,0.34789,0.01,0.0098356,8.12,10.40,1.64
0.20568,0.18602,6.1468,5.3042,0.061468,0.055339,0.01,0.010433,9.56,9.97,4.33
0.061701,0.060438,39.523,35.994,0.39523,0.35425,0.01,0.0098418,2.05,10.37,1.58
0.0294,0.026766,6.0634,5.5613,0.060634,0.054409,0.01,0.0097834,8.96,10.27,2.17
0.19899,0.1799,25.074,21.911,0.25074,0.22567,0.01,0.0103,9.59,10.00,3.00
0.040669,0.035216,17.417,14.918,0.17417,0.15751,0.01,0.010558,13.41,9.57,5.58
0.16825,0.15803,39.172,34.828,0.39172,0.35183,0.01,0.010102,6.07,10.18,1.02
0.15464,0.13253,16.944,14.756,0.16944,0.15309,0.01,0.010375,14.30,9.65,3.75
0.070305,0.064852,26.668,23.952,0.26668,0.2397,0.01,0.010008,7.76,10.12,0.08
0.14945,0.13452,6.4253,5.6121,0.064253,0.05778,0.01,0.010295,9.99,10.07,2.95
0.032239,0.026382,12.587,10.422,0.12587,0.11386,0.01,0.010925,18.17,9.54,9.25
0.09091,0.083009,49.087,44.654,0.49087,0.44014,0.01,0.0098566,8.69,10.33,1.43
0.20348,0.18144,6.5957,6.1007,0.065957,0.05915,0.01,0.0096955,10.83,10.32,3.05
0.27357,0.24611,25.441,23.706,0.25441,0.22799,0.01,0.009617,10.04,10.38,3.83
0.1751,0.15847,29.342,27.481,0.29342,0.26248,0.01,0.0095514,9.50,10.54,4.49
0.28022,0.2541,13.456,11.501,0.13456,0.12116,0.01,0.010535,9.32,9.96,5.35
0.2112,0.18929,26.407,24.857,0.26407,0.23572,0.01,0.0094829,10.37,10.74,5.17
0.041298,0.037139,5.0039,4.7993,0.050039,0.044598,0.01,0.0092926,10.07,10.87,7.07
0.052856,0.049128,19.192,17.256,0.19192,0.17256,0.01,0.01,7.05,10.09,0.00
0.1955,0.17381,18.694,16.503,0.18694,0.16822,0.01,0.010193,11.09,10.01,1.93
0.28806,0.25967,20.68,18.744,0.2068,0.18539,0.01,0.0098906,9.86,10.35,1.09
0.08153,0.075837,21.874,20.072,0.21874,0.19546,0.01,0.0097379,6.98,10.64,2.62
0.1087,0.097227,12.671,11.269,0.12671,0.11388,0.01,0.010106,10.55,10.13,1.06
0.17977,0.16019,30.589,26.573,0.30589,0.27544,0.01,0.010365,10.89,9.95,3.65
0.14493,0.13158,22.4,19.485,0.224,0.20149,0.01,0.010341,9.21,10.05,3.41
0.29027,0.26288,32.153,29.414,0.32153,0.28769,0.01,0.0097809,9.44,10.52,2.19
0.10438,0.095653,46.527,43.67,0.46527,0.41716,0.01,0.0095525,8.36,10.34,4.48
0.042984,0.041005,23.422,20.926,0.23422,0.21001,0.01,0.010036,4.60,10.34,0.36
0.15644,0.14219,22.729,20.919,0.22729,0.20361,0.01,0.0097334,9.11,10.42,2.67
0.19902,0.18044,17.895,16.528,0.17895,0.16,0.01,0.0096802,9.34,10.59,3.20
0.0526,0.052307,28.169,24.872,0.28169,0.253,0.01,0.010172,0.56,10.18,1.72
0.28324,0.25776,18.46,16.75,0.1846,0.16543,0.01,0.0098761,9.00,10.38,1.24
0.19507,0.18262,46.813,43.115,0.46813,0.41905,0.01,0.0097194,6.38,10.48,2.81
0.14801,0.13472,27.905,24.114,0.27905,0.25121,0.01,0.010417,8.98,9.98,4.17
0.16699,0.15697,38.711,35.091,0.38711,0.34672,0.01,0.0098806,6.00,10.43,1.19
0.084975,0.078996,25.286,21.782,0.25286,0.2272,0.01,0.010431,7.04,10.15,4.31
0.031208,0.026205,20.661,18.992,0.20661,0.18522,0.01,0.0097524,16.03,10.35,2.48
0.26997,0.24101,25.944,25.628,0.25944,0.2308,0.01,0.0090057,10.73,11.04,9.94
0.027439,0.025355,10.402,9.3735,0.10402,0.093527,0.01,0.0099779,7.60,10.09,0.22
0.13078,0.11776,39.577,36.545,0.39577,0.3547,0.01,0.009706,9.96,10.38,2.94
0.14323,0.13111,37.871,34.75,0.37871,0.33932,0.01,0.0097647,8.46,10.40,2.35
0.28985,0.26102,27.74,26.827,0.2774,0.24809,0.01,0.0092478,9.95,10.57,7.52
0.23648,0.21769,45.683,39.796,0.45683,0.41046,0.01,0.010314,7.95,10.15,3.14
0.1737,0.15279,49.86,47.198,0.4986,0.44507,0.01,0.00943,12.04,10.74,5.70
0.25804,0.23119,37.679,33.966,0.37679,0.3388,0.01,0.0099745,10.41,10.08,0.25
0.277,0.24644,33.856,28.763,0.33856,0.30622,0.01,0.010646,11.03,9.55,6.46
0.23628,0.21093,12.913,10.95,0.12913,0.11732,0.01,0.010714,10.73,9.15,7.14
0.18334,0.16884,10.114,9.4188,0.10114,0.090367,0.01,0.0095944,7.91,10.65,4.06
0.15382,0.14335,39.2,35.502,0.392,0.35196,0.01,0.0099137,6.81,10.21,0.86
0.16878,0.15375,44.585,39.522,0.44585,0.40096,0.01,0.010145,8.91,10.07,1.45
0.29686,0.26935,22.654,21.565,0.22654,0.20262,0.01,0.0093954,9.27,10.56,6.05
0.27213,0.23537,33.691,30.305,0.33691,0.30358,0.01,0.010017,13.51,9.89,0.17
0.299,0.27302,26.469,24.72,0.26469,0.23663,0.01,0.0095724,8.69,10.60,4.28
0.16552,0.14827,17.877,15.314,0.17877,0.1612,0.01,0.010526,10.42,9.83,5.26
0.28305,0.25549,13.132,11.82,0.13132,0.11827,0.01,0.010006,9.74,9.94,0.06
0.069636,0.064086,18.993,17.098,0.18993,0.17059,0.01,0.0099775,7.97,10.18,0.23
0.18885,0.17128,9.3898,9.2494,0.093898,0.083362,0.01,0.0090128,9.30,11.22,9.87
0.098656,0.086605,33.439,29.09,0.33439,0.30221,0.01,0.010389,12.22,9.62,3.89
0.067676,0.070037,47.464,39.058,0.47464,0.4287,0.01,0.010976,3.49,9.68,9.76
0.25925,0.2317,16.966,14.378,0.16966,0.15302,0.01,0.010643,10.63,9.81,6.43
0.010397,0.0077372,25.861,22.107,0.25861,0.23296,0.01,0.010538,25.58,9.92,5.38
0.049904,0.034753,34.561,29.495,0.34561,0.31168,0.01,0.010567,30.36,9.82,5.67
0.10136,0.087862,37.03,31.77,0.3703,0.33501,0.01,0.010545,13.32,9.53,5.45
0.26002,0.23319,24.671,23.466,0.24671,0.2197,0.01,0.0093624,10.32,10.95,6.38
0.031995,0.027011,22.155,18.77,0.22155,0.20072,0.01,0.010694,15.58,9.40,6.94
0.242,0.21375,32.535,29.68,0.32535,0.29062,0.01,0.0097918,11.67,10.67,2.08
0.060032,0.054341,8.0667,7.7039,0.080667,0.072001,0.01,0.0093461,9.48,10.74,6.54
0.059248,0.057637,38.77,35.398,0.3877,0.34811,0.01,0.009834,2.72,10.21,1.66
0.060744,0.047048,35.309,31.256,0.35309,0.3185,0.01,0.01019,22.55,9.80,1.90
0.17782,0.16494,19.575,19.408,0.19575,0.17338,0.01,0.0089335,7.24,11.43,10.67
0.21662,0.1949,24.702,22.34,0.24702,0.22162,0.01,0.0099206,10.03,10.28,0.79
0.29389,0.26698,49.811,46.565,0.49811,0.44399,0.01,0.0095348,9.16,10.87,4.65
0.10712,0.10008,23.7,21.895,0.237,0.21187,0.01,0.0096766,6.57,10.60,3.23
0.23157,0.20762,35.827,30.873,0.35827,0.32319,0.01,0.010468,10.34,9.79,4.68
0.037101,0.037444,23.984,22.846,0.23984,0.2128,0.01,0.0093143,0.92,11.27,6.86
0.29467,0.26672,30.531,27.133,0.30531,0.27369,0.01,0.010087,9.49,10.36,0.87
0.25716,0.23491,29.764,28.009,0.29764,0.26676,0.01,0.0095239,8.65,10.37,4.76
0.22718,0.20664,22.199,19.949,0.22199,0.19908,0.01,0.0099792,9.04,10.32,0.21
0.17632,0.16422,18.445,16.984,0.18445,0.16498,0.01,0.0097138,6.86,10.56,2.86
0.20178,0.1885,48.332,44.169,0.48332,0.43133,0.01,0.0097653,6.58,10.76,2.35
0.17004,0.15253,14.515,12.986,0.14515,0.13063,0.01,0.01006,10.30,10.00,0.60
0.015143,0.014371,25.377,22.874,0.25377,0.22805,0.01,0.0099695,5.10,10.14,0.31
0.033441,0.031855,29.808,27.496,0.29808,0.26745,0.01,0.0097271,4.74,10.28,2.73
0.28867,0.2526,33.429,29.102,0.33429,0.30117,0.01,0.010349,12.50,9.91,3.49
0.25251,0.22784,15.4,14.754,0.154,0.13764,0.01,0.0093285,9.77,10.62,6.72
0.023319,0.019872,17.032,14.101,0.17032,0.15421,0.01,0.010936,14.78,9.46,9.36
0.21679,0.19959,37.448,32.205,0.37448,0.33697,0.01,0.010463,7.93,10.02,4.63
0.074931,0.066327,37.255,33.234,0.37255,0.33494,0.01,0.010078,11.48,10.10,0.78
0.11565,0.11046,28.306,26.971,0.28306,0.25254,0.01,0.0093631,4.49,10.78,6.37
0.20354,0.18287,40.495,35.085,0.40495,0.36509,0.01,0.010406,10.16,9.84,4.06
0.11701,0.11163,47.925,44.067,0.47925,0.43009,0.01,0.0097598,4.60,10.26,2.40
0.27399,0.24688,17.609,15.483,0.17609,0.15793,0.01,0.0102,9.89,10.31,2.00
0.14904,0.13133,34.967,29.284,0.34967,0.31613,0.01,0.010795,11.88,9.59,7.95
0.052927,0.041855,22.402,19.846,0.22402,0.20214,0.01,0.010186,20.92,9.77,1.86
0.2715,0.24414,25.004,22.54,0.25004,0.22394,0.01,0.0099352,10.08,10.44,0.65
0.17035,0.15993,41.859,36.073,0.41859,0.37714,0.01,0.010455,6.12,9.90,4.55
0.026131,0.025906,18.839,17.498,0.18839,0.1686,0.01,0.0096354,0.86,10.50,3.65
0.2025,0.1825,36.175,30.863,0.36175,0.32552,0.01,0.010547,9.88,10.02,5.47
0.097018,0.0848,41.673,36.255,0.41673,0.37542,0.01,0.010355,12.59,9.91,3.55
0.056492,0.049689,40.284,35.921,0.40284,0.36099,0.01,0.01005,12.04,10.39,0.50
0.28732,0.25664,23.073,20.74,0.23073,0.20701,0.01,0.0099812,10.68,10.28,0.19
0.2204,0.19942,13.471,12.598,0.13471,0.12048,0.01,0.0095633,9.52,10.56,4.37
0.15094,0.13686,7.4489,6.9727,0.074489,0.066472,0.01,0.0095332,9.33,10.76,4.67
0.24952,0.22472,28.291,24.594,0.28291,0.25491,0.01,0.010365,9.94,9.90,3.65
0.092488,0.076375,35.598,30.126,0.35598,0.32196,0.01,0.010687,17.42,9.56,6.87
0.15443,0.13779,8.5078,7.5618,0.085078,0.076599,0.01,0.01013,10.78,9.97,1.30
0.18746,0.16886,8.156,7.3899,0.08156,0.073163,0.01,0.0099005,9.92,10.30,1.00
0.05032,0.045571,9.5057,8.6917,0.095057,0.085351,0.01,0.0098198,9.44,10.21,1.80
0.010508,0.0073557,13.327,11.861,0.13327,0.11993,0.01,0.010111,30.00,10.01,1.11
0.036103,0.033722,42.981,39.126,0.42981,0.38578,0.01,0.0098599,6.60,10.24,1.40
0.069894,0.063388,26.788,24.027,0.26788,0.24028,0.01,0.01,9.31,10.30,0.00
0.1527,0.13735,12.29,10.68,0.1229,0.11033,0.01,0.010331,10.05,10.23,3.31
0.10572,0.095665,19.792,17.804,0.19792,0.17775,0.01,0.0099837,9.51,10.19,0.16
0.14949,0.1356,18.101,16.593,0.18101,0.16165,0.01,0.0097425,9.29,10.70,2.58
0.098964,0.08727,16.385,14.555,0.16385,0.14743,0.01,0.010129,11.82,10.02,1.29
0.036255,0.030796,19.446,17.619,0.19446,0.17499,0.01,0.0099316,15.06,10.01,0.68
0.057759,0.049957,6.3979,5.4605,0.063979,0.057791,0.01,0.010583,13.51,9.67,5.83
0.047813,0.04471,25.368,22.729,0.25368,0.22819,0.01,0.010039,6.49,10.05,0.39
0.24627,0.23298,46.6,43.546,0.466,0.41678,0.01,0.009571,5.40,10.56,4.29
0.15148,0.14623,47.817,47.17,0.47817,0.42504,0.01,0.0090109,3.47,11.11,9.89
0.11635,0.1047,5.4662,4.7563,0.054662,0.049321,0.01,0.01037,10.01,9.77,3.70
0.087949,0.084251,19.481,17.611,0.19481,0.17392,0.01,0.0098754,4.20,10.72,1.25
0.16704,0.15048,15.944,14.848,0.15944,0.14249,0.01,0.0095964,9.91,10.63,4.04
0.11073,0.096948,30.346,28.297,0.30346,0.27095,0.01,0.0095752,12.45,10.71,4.25
0.041523,0.039723,35.161,30.91,0.35161,0.31535,0.01,0.010202,4.33,10.31,2.02
0.078203,0.063841,36.511,31.625,0.36511,0.32909,0.01,0.010406,18.37,9.87,4.06
0.25256,0.22996,39.562,37.883,0.39562,0.35272,0.01,0.0093108,8.95,10.84,6.89
0.074099,0.065819,7.9638,7.3358,0.079638,0.071383,0.01,0.0097307,11.17,10.37,2.69
0.12406,0.11474,23.199,21.61,0.23199,0.20784,0.01,0.0096178,7.51,10.41,3.82
0.026297,0.027903,36.63,32.446,0.3663,0.32785,0.01,0.010105,6.11,10.50,1.05
0.06735,0.062786,20.921,18.993,0.20921,0.18714,0.01,0.0098531,6.78,10.55,1.47
0.17809,0.15767,36.548,33.271,0.36548,0.32855,0.01,0.0098749,11.47,10.10,1.25
0.1469,0.12773,16.235,13.707,0.16235,0.14669,0.01,0.010701,13.05,9.65,7.01
0.055849,0.05473,43.079,42.276,0.43079,0.38409,0.01,0.0090855,2.00,10.84,9.15
0.23222,0.20935,33,31.669,0.33,0.29497,0.01,0.0093142,9.85,10.62,6.86
0.021439,0.020954,41.583,35.983,0.41583,0.375,0.01,0.010422,2.26,9.82,4.22
0.067769,0.059452,10.967,9.9565,0.10967,0.098926,0.01,0.0099359,12.27,9.80,0.64
0.27749,0.24869,40.134,36.996,0.40134,0.36032,0.01,0.0097396,10.38,10.22,2.60
0.29696,0.26788,32.182,29.915,0.32182,0.28784,0.01,0.0096217,9.79,10.56,3.78
0.10714,0.09633,27.317,25.528,0.27317,0.24441,0.01,0.0095741,10.09,10.53,4.26
0.19809,0.17925,21.052,18.439,0.21052,0.19016,0.01,0.010313,9.51,9.67,3.13
0.095813,0.08411,14.814,13.118,0.14814,0.13372,0.01,0.010194,12.21,9.73,1.94
0.22671,0.20412,7.4579,6.6089,0.074579,0.067042,0.01,0.010144,9.96,10.11,1.44
0.14857,0.13032,36.506,32.342,0.36506,0.32727,0.01,0.010119,12.28,10.35,1.19
0.2085,0.19298,40.153,37.558,0.40153,0.35948,0.01,0.0095712,7.44,10.47,4.29
0.023169,0.021721,21.761,21.181,0.21761,0.19412,0.01,0.0091649,6.25,10.79,8.35
0.28898,0.25717,27.175,23.987,0.27175,0.245,0.01,0.010214,11.01,9.84,2.14
0.29257,0.26402,12.67,11.236,0.1267,0.11437,0.01,0.010179,9.76,9.73,1.79
0.1903,0.1699,8.6886,7.9766,0.086886,0.077895,0.01,0.0097655,10.72,10.35,2.35
0.053314,0.047162,6.7569,5.7088,0.067569,0.060943,0.01,0.010675,11.54,9.81,6.75
0.022942,0.024457,23.842,21.746,0.23842,0.21359,0.01,0.0098219,6.60,10.41,1.78
0.23549,0.21121,14.868,13.291,0.14868,0.13396,0.01,0.010079,10.31,9.90,0.79
0.11515,0.10876,47.898,45.627,0.47898,0.42624,0.01,0.0093418,5.55,11.01,6.58
0.23007,0.21292,35.211,32.698,0.35211,0.31447,0.01,0.0096173,7.45,10.69,3.83
0.13827,0.12279,15.099,12.911,0.15099,0.1363,0.01,0.010557,11.20,9.73,5.57
0.072361,0.065281,13.457,11.254,0.13457,0.12155,0.01,0.010801,9.78,9.68,8.01
0.055842,0.047058,28.775,26.187,0.28775,0.2581,0.01,0.009856,15.73,10.30,1.44
0.20921,0.19,21.341,19.163,0.21341,0.19184,0.01,0.010011,9.18,10.11,0.11
0.16511,0.14195,38.877,35.379,0.38877,0.34962,0.01,0.009882,14.03,10.07,1.18
0.17552,0.15844,13.424,12.805,0.13424,0.12011,0.01,0.0093802,9.73,10.53,6.20
0.24963,0.22481,5.2447,4.7251,0.052447,0.047018,0.01,0.0099507,9.94,10.35,0.49
0.19415,0.17741,27.918,25.144,0.27918,0.25005,0.01,0.0099447,8.62,10.43,0.55
0.16378,0.15032,24.828,22.872,0.24828,0.22268,0.01,0.0097359,8.22,10.31,2.64
0.1169,0.10777,12.498,12.209,0.12498,0.11118,0.01,0.0091066,7.81,11.04,8.93
0.095097,0.086408,8.8705,7.7555,0.088705,0.079851,0.01,0.010296,9.14,9.98,2.96
0.17129,0.15384,6.3744,5.8228,0.063744,0.057165,0.01,0.0098175,10.19,10.32,1.83
0.097233,0.092192,29.166,26.933,0.29166,0.26135,0.01,0.0097038,5.18,10.39,2.96
0.17395,0.16397,31.861,28.566,0.31861,0.28528,0.01,0.0099867,5.74,10.46,0.13
0.15611,0.14437,23.648,20.162,0.23648,0.21296,0.01,0.010562,7.52,9.95,5.62
0.22447,0.19859,49.981,44.62,0.49981,0.44873,0.01,0.010057,11.53,10.22,0.57
0.051733,0.049854,35.096,31.104,0.35096,0.31648,0.01,0.010175,3.63,9.82,1.75
0.084767,0.087839,43.477,40.479,0.43477,0.38749,0.01,0.0095726,3.62,10.87,4.27
0.29765,0.26699,49.302,41.671,0.49302,0.44519,0.01,0.010683,10.30,9.70,6.83
0.11736,0.10543,24.443,21.951,0.24443,0.22004,0.01,0.010025,10.17,9.98,0.25
0.25668,0.22845,13.771,12.351,0.13771,0.12389,0.01,0.01003,11.00,10.04,0.30
0.22451,0.20379,14.296,12.91,0.14296,0.12821,0.01,0.0099318,9.23,10.32,0.68
0.27279,0.24623,16.611,14.477,0.16611,0.14931,0.01,0.010314,9.74,10.11,3.14
0.11227,0.10573,44.8,39.015,0.448,0.40341,0.01,0.01034,5.83,9.95,3.40
0.28134,0.25654,47.925,44.583,0.47925,0.42828,0.01,0.0096062,8.81,10.64,3.94
0.10182,0.091006,17.784,16.204,0.17784,0.1598,0.01,0.0098613,10.62,10.14,1.39
0.16313,0.14548,13.089,12.571,0.13089,0.11693,0.01,0.0093018,10.82,10.67,6.98
0.098256,0.10216,38.59,36.336,0.3859,0.34552,0.01,0.0095092,3.97,10.46,4.91
0.022499,0.024104,16.879,16.233,0.16879,0.15023,0.01,0.0092544,7.13,11.00,7.46
0.2836,0.25235,18.27,15.477,0.1827,0.16531,0.01,0.01068,11.02,9.52,6.80
0.12003,0.11147,40.846,36.763,0.40846,0.36717,0.01,0.0099873,7.13,10.11,0.13
0.15168,0.13433,19.7,18.29,0.197,0.17629,0.01,0.0096386,11.44,10.51,3.61
0.14688,0.13594,42.932,38.717,0.42932,0.38569,0.01,0.0099618,7.45,10.16,0.38
