True Vp,Est Vp,True Ve,Est Ve,True Ktrans,Est Ktrans,True Kep,Est Kep,Vp %Err,Ktrans %Err,Kep %Err
0.03607,0.031926,17.389,17.033,0.17389,0.15561,0.01,0.0091362,11.49,10.51,8.64
0.025703,0.025343,26.252,25.2,0.26252,0.23533,0.01,0.0093382,1.40,10.36,6.62
0.12296,0.11096,35.695,28.628,0.35695,0.3205,0.01,0.011196,9.76,10.21,11.96
0.27223,0.24802,12.03,11.784,0.1203,0.10758,0.01,0.0091297,8.89,10.57,8.70
0.26871,0.24063,15.774,9.8778,0.15774,0.14415,0.01,0.014593,10.45,8.62,45.93
0.28479,0.25099,46.283,47.858,0.46283,0.41774,0.01,0.0087288,11.87,9.74,12.71
0.26798,0.23922,6.7819,5.5733,0.067819,0.061224,0.01,0.010985,10.73,9.72,9.85
0.125,0.11398,9.5536,12.113,0.095536,0.08423,0.01,0.0069538,8.82,11.83,30.46
0.16275,0.14989,42.015,43.463,0.42015,0.3761,0.01,0.0086533,7.90,10.48,13.47
0.011564,0.0053011,33.333,16.155,0.33333,0.30577,0.01,0.018928,54.16,8.27,89.28
0.085173,0.074514,27.145,17.736,0.27145,0.24729,0.01,0.013943,12.51,8.90,39.43
0.12374,0.11443,47.19,78.178,0.4719,0.4179,0.01,0.0053455,7.52,11.44,46.55
0.019467,0.01916,41.308,53.957,0.41308,0.36845,0.01,0.0068285,1.58,10.80,31.72
0.15202,0.14077,20.521,31.739,0.20521,0.18088,0.01,0.0056991,7.40,11.86,43.01
0.2559,0.22967,21.111,20.636,0.21111,0.189,0.01,0.0091585,10.25,10.47,8.42
0.028447,0.028227,10.365,18.877,0.10365,0.091892,0.01,0.0048679,0.77,11.34,51.32
0.27738,0.25019,25.938,20.286,0.25938,0.23332,0.01,0.011502,9.80,10.05,15.02
0.22829,0.20674,43.679,70.843,0.43679,0.38782,0.01,0.0054743,9.44,11.21,45.26
0.16888,0.1524,7.9602,5.5412,0.079602,0.071522,0.01,0.012907,9.76,10.15,29.07
0.16773,0.15173,8.6135,398.69,0.086135,0.074826,0.01,0.00018768,9.54,13.13,98.12
0.29836,0.26821,23.185,21.456,0.23185,0.20886,0.01,0.0097345,10.11,9.92,2.66
0.2991,0.27142,19.48,14.691,0.1948,0.17679,0.01,0.012034,9.25,9.25,20.34
0.28545,0.2639,48.08,60.937,0.4808,0.42448,0.01,0.0069659,7.55,11.71,30.34
0.25967,0.23638,18.153,14.261,0.18153,0.16244,0.01,0.01139,8.97,10.52,13.90
0.19573,0.17601,19.606,29.359,0.19606,0.17475,0.01,0.005952,10.08,10.87,40.48
0.24806,0.22217,21.489,9.9864,0.21489,0.19817,0.01,0.019844,10.44,7.78,98.44
0.063635,0.051291,35.917,19.764,0.35917,0.33056,0.01,0.016725,19.40,7.97,67.25
0.21199,0.1945,40.409,36.638,0.40409,0.36136,0.01,0.0098628,8.25,10.57,1.37
0.10496,0.094091,9.9908,5.8966,0.099908,0.090914,0.01,0.015418,10.36,9.00,54.18
0.2502,0.22424,7.5925,2.7102,0.075925,0.070795,0.01,0.026122,10.38,6.76,161.22
0.0327,0.031007,20.244,23.993,0.20244,0.18124,0.01,0.0075538,5.18,10.47,24.46
0.26359,0.24072,32.21,28.305,0.3221,0.28916,0.01,0.010216,8.68,10.23,2.16
0.20129,0.18171,11.457,15.881,0.11457,0.10184,0.01,0.0064126,9.73,11.11,35.87
0.10654,0.096336,19.231,18.634,0.19231,0.17187,0.01,0.0092233,9.58,10.63,7.77
0.11763,0.10477,21.519,13.773,0.21519,0.19499,0.01,0.014158,10.93,9.39,41.58
0.29518,0.26558,32.846,35.269,0.32846,0.2945,0.01,0.0083501,10.03,10.34,16.50
0.13585,0.12252,32.031,21.47,0.32031,0.29018,0.01,0.013515,9.81,9.41,35.15
0.072526,0.064287,9.5286,11.009,0.095286,0.085127,0.01,0.0077321,11.36,10.66,22.68
0.19555,0.17716,18.81,-150.43,0.1881,0.16471,0.01,-0.0010949,9.40,12.43,110.95
0.10744,0.099349,23.782,26.189,0.23782,0.21175,0.01,0.0080854,7.53,10.96,19.15
0.14096,0.12407,27.075,21.051,0.27075,0.24323,0.01,0.011554,11.98,10.16,15.54
0.019895,0.017779,17.54,17.578,0.1754,0.15722,0.01,0.0089438,10.64,10.36,10.56
0.22331,0.20242,25.917,23.294,0.25917,0.23432,0.01,0.010059,9.35,9.59,0.59
0.29869,0.27341,32.831,43.413,0.32831,0.29191,0.01,0.006724,8.46,11.09,32.76
0.073107,0.062852,37.12,33.811,0.3712,0.3342,0.01,0.0098842,14.03,9.97,1.16
0.23159,0.20809,48.163,36.03,0.48163,0.43268,0.01,0.012009,10.15,10.16,20.09
0.17174,0.15394,23.373,18.855,0.23373,0.21143,0.01,0.011213,10.36,9.54,12.13
0.090238,0.082082,41.025,42.694,0.41025,0.36778,0.01,0.0086142,9.04,10.35,13.86
0.065141,0.057767,20.76,14.545,0.2076,0.18744,0.01,0.012887,11.32,9.71,28.87
0.020837,0.024221,49.718,118.11,0.49718,0.44041,0.01,0.0037289,16.24,11.42,62.71
0.032882,0.025887,37.47,23.18,0.3747,0.34152,0.01,0.014733,21.27,8.86,47.33
0.11205,0.10296,33.714,34.68,0.33714,0.30176,0.01,0.0087012,8.11,10.49,12.99
0.13301,0.1199,19.566,16.114,0.19566,0.17572,0.01,0.010905,9.86,10.19,9.05
0.10314,0.095925,49.411,47.31,0.49411,0.44199,0.01,0.0093424,7.00,10.55,6.58
0.12084,0.1096,16.628,13.363,0.16628,0.15034,0.01,0.011251,9.30,9.59,12.51
0.28481,0.25677,31.658,20.754,0.31658,0.28763,0.01,0.013859,9.85,9.14,38.59
0.28087,0.25195,7.6372,3.1418,0.076372,0.070718,0.01,0.022509,10.30,7.40,125.09
0.070935,0.062839,34.156,21.026,0.34156,0.30991,0.01,0.014739,11.41,9.27,47.39
0.274,0.24802,22.541,17.125,0.22541,0.20382,0.01,0.011902,9.48,9.58,19.02
0.28733,0.26047,38.829,53.484,0.38829,0.3487,0.01,0.0065196,9.35,10.20,34.80
0.20568,0.18586,6.1468,9.2302,0.061468,0.054467,0.01,0.005901,9.64,11.39,40.99
0.061701,0.054013,39.523,28.616,0.39523,0.35721,0.01,0.012483,12.46,9.62,24.83
0.0294,0.02623,6.0634,4.4593,0.060634,0.055143,0.01,0.012366,10.78,9.06,23.66
0.19899,0.17978,25.074,15.377,0.25074,0.22931,0.01,0.014913,9.65,8.55,49.13
0.040669,0.036161,17.417,20.276,0.17417,0.1558,0.01,0.007684,11.08,10.55,23.16
0.16825,0.15171,39.172,46.867,0.39172,0.34881,0.01,0.0074426,9.83,10.95,25.57
0.15464,0.13859,16.944,15.158,0.16944,0.15266,0.01,0.010071,10.38,9.90,0.71
0.070305,0.061597,26.668,26.493,0.26668,0.23753,0.01,0.0089656,12.39,10.93,10.34
0.14945,0.13476,6.4253,9.2085,0.064253,0.057195,0.01,0.0062112,9.83,10.98,37.89
0.032239,0.028852,12.587,32.675,0.12587,0.11147,0.01,0.0034115,10.51,11.44,65.89
0.09091,0.085175,49.087,48.101,0.49087,0.43468,0.01,0.0090369,6.31,11.45,9.63
0.20348,0.18253,6.5957,65.632,0.065957,0.058192,0.01,0.00088664,10.30,11.77,91.13
0.27357,0.24713,25.441,25.47,0.25441,0.22829,0.01,0.0089633,9.66,10.27,10.37
0.1751,0.15978,29.342,24.865,0.29342,0.26208,0.01,0.01054,8.75,10.68,5.40
0.28022,0.25487,13.456,50.785,0.13456,0.11811,0.01,0.0023257,9.05,12.23,76.74
0.2112,0.19333,26.407,49.302,0.26407,0.23306,0.01,0.0047271,8.46,11.74,52.73
0.041298,0.037371,5.0039,9.1457,0.050039,0.044396,0.01,0.0048543,9.51,11.28,51.46
0.052856,0.043492,19.192,11.466,0.19192,0.17465,0.01,0.015232,17.72,9.00,52.32
0.1955,0.17565,18.694,18.903,0.18694,0.16824,0.01,0.0089001,10.15,10.00,11.00
0.28806,0.25474,20.68,9.9222,0.2068,0.19065,0.01,0.019215,11.57,7.81,92.15
0.08153,0.071399,21.874,14.764,0.21874,0.19802,0.01,0.013412,12.43,9.47,34.12
0.1087,0.096313,12.671,10.604,0.12671,0.11463,0.01,0.01081,11.40,9.53,8.10
0.17977,0.16218,30.589,22.61,0.30589,0.27586,0.01,0.012201,9.78,9.82,22.01
0.14493,0.13277,22.4,22.236,0.224,0.20045,0.01,0.0090149,8.39,10.51,9.85
0.29027,0.26086,32.153,28.784,0.32153,0.28824,0.01,0.010014,10.13,10.35,0.14
0.10438,0.097185,46.527,26.551,0.46527,0.42343,0.01,0.015948,6.89,8.99,59.48
0.042984,0.037137,23.422,28.775,0.23422,0.21054,0.01,0.0073168,13.60,10.11,26.83
0.15644,0.14192,22.729,133.51,0.22729,0.20049,0.01,0.0015017,9.28,11.79,84.98
0.19902,0.17956,17.895,20.837,0.17895,0.15964,0.01,0.0076612,9.78,10.79,23.39
0.0526,0.048679,28.169,17.853,0.28169,0.25502,0.01,0.014284,7.45,9.47,42.84
0.28324,0.25862,18.46,64.887,0.1846,0.16158,0.01,0.0024902,8.69,12.47,75.10
0.19507,0.17947,46.813,36.147,0.46813,0.42294,0.01,0.011701,8.00,9.65,17.01
0.14801,0.13378,27.905,24.147,0.27905,0.2499,0.01,0.010349,9.61,10.45,3.49
0.16699,0.15402,38.711,46.341,0.38711,0.34676,0.01,0.0074827,7.77,10.42,25.17
0.084975,0.075485,25.286,25.67,0.25286,0.22625,0.01,0.008814,11.17,10.52,11.86
0.031208,0.024276,20.661,14.213,0.20661,0.18688,0.01,0.013148,22.21,9.55,31.48
0.26997,0.24241,25.944,31.885,0.25944,0.23091,0.01,0.0072421,10.21,11.00,27.58
0.027439,0.026401,10.402,14.982,0.10402,0.092415,0.01,0.0061683,3.78,11.16,38.32
0.13078,0.12455,39.577,59.415,0.39577,0.35202,0.01,0.0059247,4.76,11.05,40.75
0.14323,0.13528,37.871,30.915,0.37871,0.33952,0.01,0.010982,5.55,10.35,9.82
0.28985,0.26284,27.74,29.401,0.2774,0.24866,0.01,0.0084576,9.32,10.36,15.42
0.23648,0.21269,45.683,52.29,0.45683,0.40834,0.01,0.0078092,10.06,10.61,21.91
0.1737,0.15878,49.86,61.429,0.4986,0.44927,0.01,0.0073137,8.59,9.89,26.86
0.25804,0.23521,37.679,33.996,0.37679,0.33587,0.01,0.0098796,8.85,10.86,1.20
0.277,0.25208,33.856,34.11,0.33856,0.30179,0.01,0.0088475,9.00,10.86,11.53
0.23628,0.21562,12.913,19.205,0.12913,0.1136,0.01,0.0059149,8.74,12.03,40.85
0.18334,0.16608,10.114,8.5091,0.10114,0.090797,0.01,0.010671,9.41,10.23,6.71
0.15382,0.14041,39.2,49.617,0.392,0.35061,0.01,0.0070664,8.72,10.56,29.34
0.16878,0.15245,44.585,65.318,0.44585,0.39572,0.01,0.0060583,9.68,11.24,39.42
0.29686,0.26791,22.654,17.253,0.22654,0.20419,0.01,0.011836,9.75,9.87,18.36
0.27213,0.24348,33.691,32.612,0.33691,0.30165,0.01,0.0092498,10.53,10.47,7.50
0.299,0.26614,26.469,17.599,0.26469,0.24031,0.01,0.013655,10.99,9.21,36.55
0.16552,0.14639,17.877,19.762,0.17877,0.1605,0.01,0.0081221,11.56,10.22,18.78
0.28305,0.25439,13.132,9.4353,0.13132,0.11887,0.01,0.012599,10.13,9.48,25.99
0.069636,0.057174,18.993,15.688,0.18993,0.17166,0.01,0.010942,17.90,9.62,9.42
0.18885,0.16987,9.3898,8.5588,0.093898,0.083921,0.01,0.0098052,10.05,10.63,1.95
0.098656,0.085256,33.439,24.849,0.33439,0.30322,0.01,0.012202,13.58,9.32,22.02
0.067676,0.060151,47.464,27.751,0.47464,0.43184,0.01,0.015561,11.12,9.02,55.61
0.25925,0.23468,16.966,11.084,0.16966,0.15351,0.01,0.01385,9.48,9.52,38.50
0.010397,0.0090812,25.861,32.244,0.25861,0.23118,0.01,0.0071697,12.66,10.61,28.30
0.049904,0.044666,34.561,24.805,0.34561,0.31034,0.01,0.012511,10.50,10.21,25.11
0.10136,0.089419,37.03,20.235,0.3703,0.33736,0.01,0.016672,11.78,8.90,66.72
0.26002,0.2279,24.671,12.708,0.24671,0.2281,0.01,0.01795,12.35,7.54,79.50
0.031995,0.027732,22.155,16.116,0.22155,0.20013,0.01,0.012418,13.32,9.67,24.18
0.242,0.2132,32.535,49.49,0.32535,0.28834,0.01,0.0058263,11.90,11.38,41.74
0.060032,0.054718,8.0667,7.6934,0.080667,0.072321,0.01,0.0094004,8.85,10.35,6.00
0.059248,0.052394,38.77,57.634,0.3877,0.34225,0.01,0.0059383,11.57,11.72,40.62
0.060744,0.054415,35.309,26.132,0.35309,0.31855,0.01,0.01219,10.42,9.78,21.90
0.17782,0.16278,19.575,22.509,0.19575,0.17584,0.01,0.0078119,8.46,10.17,21.88
0.21662,0.1995,24.702,31.34,0.24702,0.2194,0.01,0.0070006,7.90,11.18,29.99
0.29389,0.26929,49.811,31.871,0.49811,0.44777,0.01,0.014049,8.37,10.11,40.49
0.10712,0.091424,23.7,15.014,0.237,0.2166,0.01,0.014427,14.65,8.61,44.27
0.23157,0.20691,35.827,27.789,0.35827,0.32581,0.01,0.011724,10.65,9.06,17.24
0.037101,0.032786,23.984,20.562,0.23984,0.21608,0.01,0.010508,11.63,9.91,5.08
0.29467,0.26504,30.531,57.994,0.30531,0.27091,0.01,0.0046714,10.06,11.27,53.29
0.25716,0.22589,29.764,22.237,0.29764,0.27067,0.01,0.012172,12.16,9.06,21.72
0.22718,0.20448,22.199,10.487,0.22199,0.20301,0.01,0.019359,9.99,8.55,93.59
0.17632,0.15874,18.445,21.731,0.18445,0.16425,0.01,0.0075584,9.97,10.95,24.42
0.20178,0.1811,48.332,33.24,0.48332,0.43866,0.01,0.013197,10.25,9.24,31.97
0.17004,0.15286,14.515,9.9865,0.14515,0.13221,0.01,0.013239,10.10,8.91,32.39
0.015143,0.015735,25.377,22.96,0.25377,0.22714,0.01,0.0098925,3.91,10.49,1.08
0.033441,0.026276,29.808,28.278,0.29808,0.26928,0.01,0.0095224,21.43,9.66,4.78
0.28867,0.25819,33.429,40.99,0.33429,0.29788,0.01,0.0072671,10.56,10.89,27.33
0.25251,0.22719,15.4,26.545,0.154,0.13542,0.01,0.0051014,10.03,12.06,48.99
0.023319,0.020933,17.032,13.15,0.17032,0.15315,0.01,0.011646,10.23,10.08,16.46
0.21679,0.19511,37.448,41.859,0.37448,0.3346,0.01,0.0079934,10.00,10.65,20.07
0.074931,0.063372,37.255,30.853,0.37255,0.33711,0.01,0.010926,15.43,9.51,9.26
0.11565,0.1032,28.306,23.966,0.28306,0.25557,0.01,0.010664,10.77,9.71,6.64
0.20354,0.18849,40.495,39.513,0.40495,0.36235,0.01,0.0091703,7.39,10.52,8.30
0.11701,0.11249,47.925,40.294,0.47925,0.42828,0.01,0.010629,3.86,10.64,6.29
0.27399,0.24779,17.609,12.601,0.17609,0.1604,0.01,0.012729,9.56,8.91,27.29
0.14904,0.13612,34.967,45.771,0.34967,0.3116,0.01,0.0068077,8.67,10.89,31.92
0.052927,0.048854,22.402,21.192,0.22402,0.20134,0.01,0.0095009,7.70,10.12,4.99
0.2715,0.24557,25.004,29.671,0.25004,0.22259,0.01,0.0075019,9.55,10.98,24.98
0.17035,0.15303,41.859,33.943,0.41859,0.37678,0.01,0.0111,10.17,9.99,11.00
0.026131,0.024692,18.839,18.87,0.18839,0.16956,0.01,0.0089856,5.51,10.00,10.14
0.2025,0.17825,36.175,31.418,0.36175,0.32573,0.01,0.010368,11.98,9.96,3.68
0.097018,0.088031,41.673,57.49,0.41673,0.36976,0.01,0.0064318,9.26,11.27,35.68
0.056492,0.053221,40.284,35.333,0.40284,0.36294,0.01,0.010272,5.79,9.90,2.72
0.28732,0.26033,23.073,32.436,0.23073,0.20509,0.01,0.0063231,9.39,11.11,36.77
0.2204,0.19937,13.471,12.175,0.13471,0.1211,0.01,0.0099461,9.54,10.10,0.54
0.15094,0.13324,7.4489,3.6357,0.074489,0.068966,0.01,0.018969,11.73,7.41,89.69
0.24952,0.2228,28.291,28.87,0.28291,0.25374,0.01,0.0087891,10.71,10.31,12.11
0.092488,0.089086,35.598,49.083,0.35598,0.31536,0.01,0.0064251,3.68,11.41,35.75
0.15443,0.13922,8.5078,6.8779,0.085078,0.076765,0.01,0.011161,9.85,9.77,11.61
0.18746,0.1697,8.156,13.558,0.08156,0.072419,0.01,0.0053413,9.47,11.21,46.59
0.05032,0.045208,9.5057,7.2381,0.095057,0.08636,0.01,0.011931,10.16,9.15,19.31
0.010508,0.0076299,13.327,12.052,0.13327,0.11916,0.01,0.0098867,27.39,10.59,1.13
0.036103,0.029413,42.981,55.478,0.42981,0.38341,0.01,0.0069111,18.53,10.80,30.89
0.069894,0.066499,26.788,48.779,0.26788,0.23681,0.01,0.0048548,4.86,11.60,51.45
0.1527,0.13748,12.29,11.181,0.1229,0.11095,0.01,0.009923,9.97,9.72,0.77
0.10572,0.098513,19.792,75.515,0.19792,0.17329,0.01,0.0022948,6.82,12.44,77.05
0.14949,0.13476,18.101,16.944,0.18101,0.16229,0.01,0.0095776,9.85,10.34,4.22
0.098964,0.086935,16.385,10.828,0.16385,0.14926,0.01,0.013785,12.15,8.90,37.85
0.036255,0.031652,19.446,18.757,0.19446,0.1743,0.01,0.0092927,12.70,10.37,7.07
0.057759,0.050898,6.3979,4.9733,0.063979,0.057738,0.01,0.01161,11.88,9.75,16.10
0.047813,0.041115,25.368,18.594,0.25368,0.23025,0.01,0.012383,14.01,9.24,23.83
0.24627,0.21679,46.6,62.441,0.466,0.41734,0.01,0.0066838,11.97,10.44,33.16
0.15148,0.13446,47.817,42.814,0.47817,0.43152,0.01,0.010079,11.24,9.76,0.79
0.11635,0.10527,5.4662,6.6049,0.054662,0.04855,0.01,0.0073506,9.52,11.18,26.49
0.087949,0.081436,19.481,26.005,0.19481,0.17332,0.01,0.0066651,7.41,11.03,33.35
0.16704,0.15187,15.944,109.93,0.15944,0.13994,0.01,0.0012729,9.08,12.23,87.27
0.11073,0.10325,30.346,28.784,0.30346,0.27294,0.01,0.0094824,6.76,10.06,5.18
0.041523,0.035023,35.161,21.322,0.35161,0.32063,0.01,0.015037,15.65,8.81,50.37
0.078203,0.075007,36.511,96.659,0.36511,0.32249,0.01,0.0033364,4.09,11.67,66.64
0.25256,0.22659,39.562,41.7,0.39562,0.35385,0.01,0.0084857,10.28,10.56,15.14
0.074099,0.06587,7.9638,11.194,0.079638,0.07129,0.01,0.0063686,11.11,10.48,36.31
0.12406,0.10672,23.199,12.585,0.23199,0.21354,0.01,0.016967,13.98,7.95,69.67
0.026297,0.016121,36.63,40.378,0.3663,0.32819,0.01,0.008128,38.70,10.40,18.72
0.06735,0.062366,20.921,40.833,0.20921,0.18419,0.01,0.0045108,7.40,11.96,54.89
0.17809,0.16208,36.548,69.285,0.36548,0.32449,0.01,0.0046834,8.99,11.22,53.17
0.1469,0.13401,16.235,11.232,0.16235,0.14657,0.01,0.01305,8.77,9.72,30.50
0.055849,0.050948,43.079,60.781,0.43079,0.38277,0.01,0.0062975,8.78,11.15,37.03
0.23222,0.20515,33,21.566,0.33,0.30075,0.01,0.013945,11.66,8.86,39.45
0.021439,0.02023,41.583,53.495,0.41583,0.36908,0.01,0.0068994,5.64,11.24,31.01
0.067769,0.063661,10.967,9.9998,0.10967,0.097994,0.01,0.0097996,6.06,10.65,2.00
0.27749,0.24872,40.134,23.027,0.40134,0.36385,0.01,0.015801,10.37,9.34,58.01
0.29696,0.26742,32.182,27.943,0.32182,0.29076,0.01,0.010405,9.95,9.65,4.05
0.10714,0.096621,27.317,26.714,0.27317,0.24565,0.01,0.0091955,9.82,10.07,8.05
0.19809,0.17645,21.052,24.634,0.21052,0.18987,0.01,0.0077077,10.92,9.81,22.92
0.095813,0.086601,14.814,13.012,0.14814,0.13348,0.01,0.010259,9.61,9.90,2.59
0.22671,0.20234,7.4579,3.2638,0.074579,0.068916,0.01,0.021115,10.75,7.59,111.15
0.14857,0.13767,36.506,49.587,0.36506,0.32558,0.01,0.0065658,7.34,10.81,34.34
0.2085,0.18712,40.153,35.013,0.40153,0.35766,0.01,0.010215,10.25,10.93,2.15
0.023169,0.023103,21.761,18.968,0.21761,0.19572,0.01,0.010318,0.28,10.06,3.18
0.28898,0.26169,27.175,31.883,0.27175,0.2422,0.01,0.0075966,9.44,10.87,24.03
0.29257,0.2648,12.67,-42.024,0.1267,0.10995,0.01,-0.0026164,9.49,13.22,126.16
0.1903,0.17147,8.6886,11.646,0.086886,0.077264,0.01,0.0066341,9.89,11.07,33.66
0.053314,0.046232,6.7569,3.6623,0.067569,0.062083,0.01,0.016952,13.28,8.12,69.52
0.022942,0.024674,23.842,19.783,0.23842,0.21377,0.01,0.010806,7.55,10.34,8.06
0.23549,0.2104,14.868,9.7551,0.14868,0.13511,0.01,0.01385,10.65,9.13,38.50
0.11515,0.11044,47.898,56.761,0.47898,0.4261,0.01,0.0075068,4.09,11.04,24.93
0.23007,0.21119,35.211,60.201,0.35211,0.31123,0.01,0.0051698,8.21,11.61,48.30
0.13827,0.12334,15.099,15.274,0.15099,0.13409,0.01,0.0087788,10.80,11.19,12.21
0.072361,0.064338,13.457,12.761,0.13457,0.12132,0.01,0.0095071,11.09,9.85,4.93
0.055842,0.051898,28.775,31.855,0.28775,0.25683,0.01,0.0080623,7.06,10.75,19.38
0.20921,0.18814,21.341,19.164,0.21341,0.19089,0.01,0.0099608,10.07,10.55,0.39
0.16511,0.15364,38.877,156,0.38877,0.34043,0.01,0.0021823,6.95,12.43,78.18
0.17552,0.16033,13.424,54.463,0.13424,0.11691,0.01,0.0021466,8.65,12.91,78.53
0.24963,0.22461,5.2447,34.176,0.052447,0.046082,0.01,0.0013484,10.02,12.14,86.52
0.19415,0.17136,27.918,29.818,0.27918,0.25081,0.01,0.0084116,11.74,10.16,15.88
0.16378,0.14611,24.828,27.342,0.24828,0.22218,0.01,0.008126,10.79,10.51,18.74
0.1169,0.10507,12.498,7.7999,0.12498,0.11342,0.01,0.014541,10.12,9.25,45.41
0.095097,0.086363,8.8705,38.125,0.088705,0.078196,0.01,0.0020511,9.18,11.85,79.49
0.17129,0.15288,6.3744,6.4459,0.063744,0.057406,0.01,0.0089059,10.75,9.94,10.94
0.097233,0.082083,29.166,23.028,0.29166,0.2667,0.01,0.011582,15.58,8.56,15.82
0.17395,0.1567,31.861,35.715,0.31861,0.28483,0.01,0.007975,9.92,10.60,20.25
0.15611,0.14055,23.648,20.759,0.23648,0.21302,0.01,0.010261,9.97,9.92,2.61
0.22447,0.20814,49.981,37.687,0.49981,0.45264,0.01,0.012011,7.27,9.44,20.11
0.051733,0.05355,35.096,32.89,0.35096,0.31272,0.01,0.0095082,3.51,10.90,4.92
0.084767,0.068142,43.477,25.189,0.43477,0.39974,0.01,0.015869,19.61,8.06,58.69
0.29765,0.27148,49.302,39.633,0.49302,0.44281,0.01,0.011173,8.79,10.18,11.73
0.11736,0.10437,24.443,24.765,0.24443,0.22036,0.01,0.0088981,11.07,9.85,11.02
0.25668,0.2326,13.771,27.286,0.13771,0.12224,0.01,0.00448,9.38,11.23,55.20
0.22451,0.20164,14.296,16.862,0.14296,0.12909,0.01,0.0076555,10.19,9.70,23.45
0.27279,0.24516,16.611,7.3415,0.16611,0.15253,0.01,0.020776,10.13,8.18,107.76
0.11227,0.10458,44.8,76.135,0.448,0.39851,0.01,0.0052342,6.85,11.05,47.66
0.28134,0.25098,47.925,22.219,0.47925,0.44124,0.01,0.019859,10.79,7.93,98.59
0.10182,0.089702,17.784,16.873,0.17784,0.15888,0.01,0.0094159,11.90,10.66,5.84
0.16313,0.14405,13.089,12.913,0.13089,0.11783,0.01,0.009125,11.70,9.98,8.75
0.098256,0.088451,38.59,27.386,0.3859,0.34764,0.01,0.012694,9.98,9.91,26.94
0.022499,0.019623,16.879,11.134,0.16879,0.15395,0.01,0.013827,12.78,8.79,38.27
0.2836,0.2551,18.27,21.287,0.1827,0.16264,0.01,0.0076401,10.05,10.98,23.60
0.12003,0.11238,40.846,36.905,0.40846,0.36547,0.01,0.009903,6.37,10.52,0.97
0.15168,0.13624,19.7,12.165,0.197,0.17953,0.01,0.014757,10.18,8.87,47.57
