True Vp,Est Vp,True Ve,Est Ve,True Ktrans,Est Ktrans,True Kep,Est Kep,Vp %Err,Ktrans %Err,Kep %Err
0.2836,0.25706,18.27,16.508,0.1827,0.1632,0.01,0.0098856,9.36,10.67,1.14
0.12003,0.1055,40.846,35.965,0.40846,0.36752,0.01,0.010219,12.11,10.02,2.19
0.15168,0.13571,19.7,17.174,0.197,0.17738,0.01,0.010329,10.53,9.96,3.29
0.14688,0.12489,42.932,39.277,0.42932,0.38504,0.01,0.009803,14.97,10.31,1.97
0.14607,0.13499,18.369,17.043,0.18369,0.1645,0.01,0.0096523,7.59,10.45,3.48
0.1547,0.13612,19.063,16.589,0.19063,0.17214,0.01,0.010377,12.01,9.70,3.77
0.11549,0.10763,37.506,33.804,0.37506,0.33615,0.01,0.0099439,6.81,10.37,0.56
0.25926,0.22335,43.21,38.636,0.4321,0.38844,0.01,0.010054,13.85,10.10,0.54
0.11201,0.098897,12.847,11.478,0.12847,0.1154,0.01,0.010054,11.71,10.17,0.54
0.25799,0.23501,13.451,12.239,0.13451,0.12035,0.01,0.0098332,8.91,10.53,1.67
0.2431,0.2174,42.749,39.172,0.42749,0.38299,0.01,0.0097772,10.57,10.41,2.23
0.27508,0.25308,42.211,38.276,0.42211,0.37775,0.01,0.0098691,8.00,10.51,1.31
0.26695,0.2426,23.541,21.06,0.23541,0.2116,0.01,0.010047,9.12,10.11,0.47
0.26371,0.23857,18.074,16.495,0.18074,0.16235,0.01,0.0098425,9.53,10.17,1.58
0.08629,0.081192,26.218,23.03,0.26218,0.23527,0.01,0.010216,5.91,10.26,2.16
0.044586,0.040919,6.4382,5.6413,0.064382,0.058018,0.01,0.010284,8.22,9.88,2.84
0.085693,0.080589,28.134,25.472,0.28134,0.25178,0.01,0.0098844,5.96,10.51,1.16
0.090507,0.07792,49.352,44.741,0.49352,0.44322,0.01,0.0099063,13.91,10.19,0.94
0.20785,0.18019,35.651,33.03,0.35651,0.31931,0.01,0.0096671,13.31,10.43,3.33
0.11201,0.10302,29.027,25.881,0.29027,0.26087,0.01,0.01008,8.03,10.13,0.80
0.22514,0.20861,38.642,35.067,0.38642,0.34628,0.01,0.0098749,7.34,10.39,1.25
0.066024,0.061764,27.428,24.811,0.27428,0.24632,0.01,0.0099277,6.45,10.19,0.72
0.091506,0.082348,21.398,19.493,0.21398,0.19168,0.01,0.0098336,10.01,10.42,1.66
0.26925,0.24143,7.1953,6.4404,0.071953,0.064803,0.01,0.010062,10.33,9.94,0.62
0.25494,0.23163,47.811,43.574,0.47811,0.42726,0.01,0.0098053,9.14,10.64,1.95
0.14091,0.12749,6.3836,5.7236,0.063836,0.057327,0.01,0.010016,9.52,10.20,0.16
0.17503,0.15188,43.262,38.299,0.43262,0.38956,0.01,0.010172,13.23,9.95,1.72
0.16153,0.15064,47.484,42.936,0.47484,0.42587,0.01,0.0099188,6.74,10.31,0.81
0.22316,0.19919,15.885,13.972,0.15885,0.14316,0.01,0.010246,10.74,9.88,2.46
0.28793,0.26103,23.823,21.825,0.23823,0.21307,0.01,0.0097627,9.34,10.56,2.37
0.29242,0.26525,44.229,39.69,0.44229,0.39699,0.01,0.010002,9.29,10.24,0.02
0.141,0.12732,7.8705,7.1582,0.078705,0.070678,0.01,0.0098737,9.70,10.20,1.26
0.28796,0.2587,6.981,6.2144,0.06981,0.06291,0.01,0.010123,10.16,9.88,1.23
0.21352,0.19239,14.49,13.089,0.1449,0.12983,0.01,0.0099193,9.90,10.40,0.81
0.14385,0.12928,7.4926,6.566,0.074926,0.067453,0.01,0.010273,10.13,9.97,2.73
0.023331,0.03146,43.823,39.722,0.43823,0.39301,0.01,0.0098941,34.84,10.32,1.06
0.090829,0.085814,22.987,21.583,0.22987,0.20497,0.01,0.009497,5.52,10.83,5.03
0.16517,0.14244,26.235,23.479,0.26235,0.23622,0.01,0.010061,13.76,9.96,0.61
0.10068,0.090749,7.8244,6.9517,0.078244,0.070206,0.01,0.010099,9.86,10.27,0.99
0.12105,0.11312,29.692,27.415,0.29692,0.26515,0.01,0.0096716,6.55,10.70,3.28
0.017763,0.023433,44.766,40.442,0.44766,0.40234,0.01,0.0099485,31.92,10.12,0.51
0.22145,0.19405,30.236,26.588,0.30236,0.27225,0.01,0.010239,12.37,9.96,2.39
0.049464,0.053714,38.64,35.294,0.3864,0.34564,0.01,0.0097932,8.59,10.55,2.07
0.09282,0.082664,22.345,19.922,0.22345,0.20098,0.01,0.010089,10.94,10.06,0.89
0.018654,0.018541,28.073,24.58,0.28073,0.25168,0.01,0.010239,0.61,10.35,2.39
0.25266,0.22705,24.532,22.72,0.24532,0.21905,0.01,0.0096414,10.14,10.71,3.59
0.20502,0.1841,9.2376,8.4105,0.092376,0.082734,0.01,0.009837,10.20,10.44,1.63
0.20973,0.18915,7.0011,6.4348,0.070011,0.06265,0.01,0.009736,9.81,10.51,2.64
0.063186,0.05629,5.6942,5.2064,0.056942,0.050999,0.01,0.0097955,10.91,10.44,2.05
0.20233,0.18408,14.595,13.13,0.14595,0.13101,0.01,0.009978,9.02,10.24,0.22
0.281,0.25371,10.007,9.0917,0.10007,0.0894,0.01,0.0098332,9.71,10.66,1.67
0.17462,0.15191,20.907,18.349,0.20907,0.18854,0.01,0.010275,13.01,9.82,2.75
0.25093,0.22543,19.367,18.045,0.19367,0.17313,0.01,0.0095944,10.16,10.61,4.06
0.27769,0.24911,6.7185,5.9479,0.067185,0.060525,0.01,0.010176,10.29,9.91,1.76
0.12019,0.11399,31.296,28.843,0.31296,0.27894,0.01,0.0096708,5.16,10.87,3.29
0.28743,0.25736,20.134,18.268,0.20134,0.1808,0.01,0.009897,10.46,10.20,1.03
0.1928,0.16962,49.591,44.562,0.49591,0.44533,0.01,0.0099935,12.02,10.20,0.06
0.033298,0.034484,45.489,40.327,0.45489,0.40907,0.01,0.010144,3.56,10.07,1.44
0.28433,0.25726,6.8088,6.2053,0.068088,0.061145,0.01,0.0098536,9.52,10.20,1.46
0.13353,0.1207,22.257,19.705,0.22257,0.19989,0.01,0.010144,9.61,10.19,1.44
0.022245,0.019263,21.989,19.738,0.21989,0.19693,0.01,0.0099774,13.41,10.44,0.23
0.1168,0.10577,7.1951,6.6364,0.071951,0.064572,0.01,0.00973,9.44,10.26,2.70
0.03018,0.027087,40.5,36.081,0.405,0.36432,0.01,0.010097,10.25,10.04,0.97
0.025177,0.02621,40.751,36.429,0.40751,0.36682,0.01,0.010069,4.10,9.99,0.69
0.05405,0.042172,44.655,38.379,0.44655,0.40377,0.01,0.010521,21.98,9.58,5.21
0.25322,0.23628,45.163,42.282,0.45163,0.40358,0.01,0.0095448,6.69,10.64,4.55
0.045909,0.040647,20.087,18.365,0.20087,0.17983,0.01,0.0097918,11.46,10.47,2.08
0.035586,0.035658,39.448,36.043,0.39448,0.35377,0.01,0.0098151,0.20,10.32,1.85
0.22305,0.20157,10.273,9.2489,0.10273,0.092153,0.01,0.0099637,9.63,10.30,0.36
0.11097,0.093902,35.184,31.679,0.35184,0.31646,0.01,0.0099895,15.38,10.06,0.11
0.2192,0.1967,39.14,35.7,0.3914,0.35141,0.01,0.0098436,10.26,10.22,1.56
0.2939,0.26544,35.061,31.107,0.35061,0.31484,0.01,0.010121,9.68,10.20,1.21
0.23303,0.21027,29.308,25.559,0.29308,0.26471,0.01,0.010357,9.77,9.68,3.57
0.25141,0.22368,30.591,27.856,0.30591,0.27441,0.01,0.009851,11.03,10.30,1.49
0.060428,0.054461,11.172,10.003,0.11172,0.10034,0.01,0.010031,9.87,10.19,0.31
0.085007,0.078207,39.628,34.731,0.39628,0.35707,0.01,0.010281,8.00,9.89,2.81
0.073318,0.06505,8.6908,7.8404,0.086908,0.078082,0.01,0.0099589,11.28,10.16,0.41
0.21476,0.19164,10.828,9.3668,0.10828,0.09788,0.01,0.01045,10.77,9.60,4.50
0.1677,0.14955,19.618,17.465,0.19618,0.17634,0.01,0.010097,10.82,10.11,0.97
0.10788,0.098944,47.833,43.489,0.47833,0.42947,0.01,0.0098754,8.28,10.21,1.25
0.25335,0.22945,37.922,34.89,0.37922,0.33844,0.01,0.0097,9.43,10.75,3.00
0.28306,0.25392,16.163,14.581,0.16163,0.14541,0.01,0.0099726,10.29,10.04,0.27
0.28855,0.25044,28.49,25.043,0.2849,0.25699,0.01,0.010262,13.21,9.80,2.62
0.11603,0.10232,13.865,12.234,0.13865,0.1248,0.01,0.010201,11.82,9.99,2.01
0.073119,0.06767,16.683,14.883,0.16683,0.15,0.01,0.010079,7.45,10.09,0.79
0.042277,0.046497,41.703,36.874,0.41703,0.3748,0.01,0.010164,9.98,10.13,1.64
0.25464,0.22919,8.2406,7.3967,0.082406,0.074305,0.01,0.010046,9.99,9.83,0.46
0.25501,0.22867,11.361,10.174,0.11361,0.10219,0.01,0.010044,10.33,10.05,0.44
0.15763,0.14409,23.392,20.897,0.23392,0.21032,0.01,0.010065,8.59,10.09,0.65
0.092079,0.081744,40.679,36.846,0.40679,0.36461,0.01,0.0098956,11.22,10.37,1.04
0.097938,0.082596,48.79,43.891,0.4879,0.43885,0.01,0.0099988,15.67,10.05,0.01
0.14617,0.12247,30.064,26.438,0.30064,0.27091,0.01,0.010247,16.21,9.89,2.47
0.2536,0.22794,32.573,28.841,0.32573,0.29261,0.01,0.010146,10.12,10.17,1.46
0.029649,0.031173,23.769,21.494,0.23769,0.21289,0.01,0.0099046,5.14,10.43,0.95
0.24032,0.21723,19.298,17.672,0.19298,0.17314,0.01,0.0097972,9.61,10.28,2.03
0.061717,0.060487,32.385,29.434,0.32385,0.29045,0.01,0.0098677,1.99,10.31,1.32
0.18503,0.1724,34.496,31.905,0.34496,0.30936,0.01,0.0096963,6.83,10.32,3.04
0.080519,0.067718,49.443,44.393,0.49443,0.44423,0.01,0.010007,15.90,10.15,0.07
0.199,0.17881,36.511,34.068,0.36511,0.32546,0.01,0.0095532,10.15,10.86,4.47
0.059745,0.050979,42.847,39.028,0.42847,0.38345,0.01,0.0098249,14.67,10.51,1.75
0.090388,0.085459,26.656,23.819,0.26656,0.23927,0.01,0.010045,5.45,10.24,0.45
0.071274,0.064788,6.9234,6.1284,0.069234,0.062281,0.01,0.010163,9.10,10.04,1.63
0.21349,0.19126,5.8299,5.3537,0.058299,0.052192,0.01,0.0097488,10.41,10.48,2.51
0.04879,0.042971,7.5105,6.5161,0.075105,0.0676,0.01,0.010374,11.93,9.99,3.74
0.03712,0.032572,9.6406,8.7294,0.096406,0.086379,0.01,0.0098951,12.25,10.40,1.05
0.033088,0.027641,25.905,23.411,0.25905,0.23229,0.01,0.0099221,16.46,10.33,0.78
0.074616,0.06476,19.247,17.33,0.19247,0.17294,0.01,0.0099796,13.21,10.15,0.20
0.11292,0.098626,26.657,24.116,0.26657,0.23916,0.01,0.0099171,12.66,10.28,0.83
0.20972,0.1968,34.178,30.329,0.34178,0.30707,0.01,0.010125,6.16,10.16,1.25
0.29884,0.27475,30.346,27.683,0.30346,0.27108,0.01,0.0097922,8.06,10.67,2.08
0.2827,0.2563,14.718,13.415,0.14718,0.13235,0.01,0.0098654,9.34,10.08,1.35
0.10913,0.10381,27.576,24.084,0.27576,0.24888,0.01,0.010334,4.87,9.75,3.34
0.2756,0.24791,44.124,39.192,0.44124,0.3969,0.01,0.010127,10.05,10.05,1.27
0.013961,0.026339,35.39,32.115,0.3539,0.31679,0.01,0.0098641,88.66,10.49,1.36
0.18578,0.16583,18.346,17.083,0.18346,0.16418,0.01,0.0096106,10.74,10.51,3.89
0.25303,0.22172,45.019,40.772,0.45019,0.40398,0.01,0.0099081,12.37,10.26,0.92
0.017661,0.019352,48.84,44.654,0.4884,0.43708,0.01,0.0097882,9.57,10.51,2.12
0.27851,0.25719,25.537,23.225,0.25537,0.22856,0.01,0.0098412,7.66,10.50,1.59
0.22724,0.20345,5.6316,4.9437,0.056316,0.050779,0.01,0.010271,10.47,9.83,2.71
0.09219,0.083091,21.23,18.945,0.2123,0.19094,0.01,0.010079,9.87,10.06,0.79
0.1266,0.10868,31.727,28.334,0.31727,0.28503,0.01,0.01006,14.15,10.16,0.60
0.27783,0.2506,22.12,19.712,0.2212,0.19928,0.01,0.01011,9.80,9.91,1.10
0.22706,0.20295,8.3509,7.5926,0.083509,0.074984,0.01,0.0098759,10.62,10.21,1.24
0.28608,0.25716,8.5474,7.631,0.085474,0.076887,0.01,0.010076,10.11,10.05,0.76
0.22371,0.19977,13.852,12.831,0.13852,0.12397,0.01,0.0096618,10.70,10.50,3.38
0.26632,0.24353,34.175,31.499,0.34175,0.3061,0.01,0.009718,8.56,10.43,2.82
0.12338,0.11282,22.903,20.792,0.22903,0.20583,0.01,0.0098995,8.56,10.13,1.01
0.2137,0.19246,8.2323,7.4174,0.082323,0.073944,0.01,0.009969,9.94,10.18,0.31
0.12213,0.10797,13.341,11.806,0.13341,0.11978,0.01,0.010145,11.59,10.22,1.45
0.10966,0.099902,18.527,16.866,0.18527,0.16572,0.01,0.0098253,8.90,10.55,1.75
0.25758,0.22767,28.944,25.261,0.28944,0.26065,0.01,0.010318,11.61,9.95,3.18
0.10892,0.09595,29.679,26.274,0.29679,0.26715,0.01,0.010168,11.91,9.99,1.68
0.29827,0.26835,5.0567,4.4583,0.050567,0.045436,0.01,0.010191,10.03,10.15,1.91
0.24208,0.22478,47.433,42.623,0.47433,0.42578,0.01,0.0099893,7.15,10.24,0.11
0.27839,0.25482,39.859,36.453,0.39859,0.35586,0.01,0.0097624,8.47,10.72,2.38
0.25616,0.23348,39.459,35.827,0.39459,0.35354,0.01,0.0098678,8.85,10.40,1.32
0.20789,0.18955,12.912,12.002,0.12912,0.11543,0.01,0.0096169,8.82,10.60,3.83
0.037076,0.034597,6.2261,5.6425,0.062261,0.055821,0.01,0.0098931,6.69,10.34,1.07
0.26691,0.24495,22.682,20.897,0.22682,0.20284,0.01,0.0097065,8.23,10.57,2.94
0.072853,0.074639,42.792,38.553,0.42792,0.3838,0.01,0.0099551,2.45,10.31,0.45
0.12128,0.10786,9.4732,8.4938,0.094732,0.08495,0.01,0.010001,11.07,10.33,0.01
0.13528,0.1221,10.916,9.9481,0.10916,0.097587,0.01,0.0098096,9.74,10.60,1.90
0.11116,0.098795,24.359,21.786,0.24359,0.21921,0.01,0.010062,11.12,10.01,0.62
0.17585,0.1586,6.9734,6.5489,0.069734,0.062253,0.01,0.0095059,9.81,10.73,4.94
0.048377,0.048258,37.859,33.747,0.37859,0.34083,0.01,0.0101,0.25,9.97,1.00
0.2441,0.2154,45.869,42.162,0.45869,0.41021,0.01,0.0097294,11.76,10.57,2.71
0.20883,0.19546,44.031,39.954,0.44031,0.39468,0.01,0.0098785,6.40,10.36,1.22
0.075488,0.067512,12.692,11.588,0.12692,0.11355,0.01,0.0097982,10.57,10.53,2.02
0.2544,0.23012,26.811,24.212,0.26811,0.24039,0.01,0.0099282,9.54,10.34,0.72
0.16225,0.14647,31.951,28.947,0.31951,0.2865,0.01,0.0098971,9.73,10.33,1.03
0.20831,0.18441,24.74,22.043,0.2474,0.22251,0.01,0.010094,11.47,10.06,0.94
0.019661,0.018221,36.308,32.043,0.36308,0.32652,0.01,0.01019,7.32,10.07,1.90
0.2209,0.20085,25.988,23.846,0.25988,0.23337,0.01,0.0097864,9.08,10.20,2.14
0.22023,0.2047,27.542,25.252,0.27542,0.24593,0.01,0.0097388,7.05,10.71,2.61
0.12169,0.10973,5.1282,4.7457,0.051282,0.045871,0.01,0.0096658,9.83,10.55,3.34
0.15839,0.14238,13.738,12.151,0.13738,0.12379,0.01,0.010187,10.11,9.89,1.87
0.25786,0.23596,18.809,17.389,0.18809,0.16851,0.01,0.0096905,8.49,10.41,3.10
0.29479,0.26495,49.826,45.802,0.49826,0.44563,0.01,0.0097295,10.12,10.56,2.71
0.14065,0.12636,7.0419,6.4268,0.070419,0.063174,0.01,0.0098298,10.16,10.29,1.70
0.023862,0.02699,39.951,36.29,0.39951,0.35758,0.01,0.0098533,13.11,10.50,1.47
0.0363,0.031793,24.511,21.992,0.24511,0.22071,0.01,0.010036,12.42,9.95,0.36
0.017574,0.016397,45.964,41.295,0.45964,0.41256,0.01,0.0099904,6.70,10.24,0.10
0.13604,0.13128,43.866,39.053,0.43866,0.3946,0.01,0.010104,3.50,10.04,1.04
0.14318,0.12478,33.149,29.195,0.33149,0.29795,0.01,0.010206,12.85,10.12,2.06
0.2654,0.23856,15.665,13.507,0.15665,0.14148,0.01,0.010474,10.11,9.68,4.74
0.040583,0.032613,25.066,22.142,0.25066,0.22547,0.01,0.010183,19.64,10.05,1.83
0.21554,0.20029,31.642,28.593,0.31642,0.28382,0.01,0.0099262,7.08,10.30,0.74
0.14911,0.1333,6.6768,5.8422,0.066768,0.060206,0.01,0.010305,10.60,9.83,3.05
0.17114,0.15501,9.5956,8.7523,0.095956,0.086141,0.01,0.0098421,9.43,10.23,1.58
0.25872,0.23625,21.497,19.244,0.21497,0.19341,0.01,0.010051,8.69,10.03,0.51
0.23398,0.21808,38.728,35.413,0.38728,0.34778,0.01,0.0098208,6.80,10.20,1.79
0.10799,0.096022,22.876,20.592,0.22876,0.20565,0.01,0.0099868,11.08,10.10,0.13
0.24006,0.21712,31.069,27.364,0.31069,0.27968,0.01,0.01022,9.56,9.98,2.20
0.21655,0.19515,10.83,9.7563,0.1083,0.097593,0.01,0.010003,9.88,9.89,0.03
0.13489,0.11892,30.593,27.1,0.30593,0.27457,0.01,0.010132,11.84,10.25,1.32
0.19812,0.17903,12.798,11.725,0.12798,0.11463,0.01,0.0097763,9.64,10.43,2.24
0.084732,0.081121,43.96,39.246,0.4396,0.39341,0.01,0.010024,4.26,10.51,0.24
0.17195,0.15131,14.904,13.202,0.14904,0.13421,0.01,0.010165,12.00,9.95,1.65
0.074081,0.066191,9.0694,8.1465,0.090694,0.081481,0.01,0.010002,10.65,10.16,0.02
0.045905,0.033737,24.913,21.609,0.24913,0.22466,0.01,0.010396,26.51,9.82,3.96
0.25495,0.22981,34.463,31.016,0.34463,0.30919,0.01,0.0099688,9.86,10.28,0.31
0.18552,0.16865,16.833,14.793,0.16833,0.15157,0.01,0.010246,9.09,9.96,2.46
0.29456,0.26996,39.705,36.441,0.39705,0.35533,0.01,0.0097507,8.35,10.51,2.49
0.018943,0.0076086,32.542,29.175,0.32542,0.2922,0.01,0.010016,59.83,10.21,0.16
0.064924,0.063541,37.639,33.81,0.37639,0.33761,0.01,0.0099854,2.13,10.30,0.15
0.20943,0.19077,16.311,14.596,0.16311,0.14632,0.01,0.010024,8.91,10.29,0.24
0.23921,0.21853,38.031,35.149,0.38031,0.3397,0.01,0.0096646,8.65,10.68,3.35
0.045374,0.041303,11.513,10.479,0.11513,0.10332,0.01,0.0098595,8.97,10.26,1.41
0.088584,0.072523,46.283,41.082,0.46283,0.41705,0.01,0.010152,18.13,9.89,1.52
0.18916,0.17255,26.926,24.606,0.26926,0.24128,0.01,0.0098058,8.78,10.39,1.94
0.12082,0.11357,19.997,18.056,0.19997,0.17897,0.01,0.009912,6.00,10.50,0.88
0.16624,0.15346,38.747,35.123,0.38747,0.34754,0.01,0.0098948,7.69,10.31,1.05
0.24989,0.21958,15.309,13.446,0.15309,0.13789,0.01,0.010255,12.13,9.93,2.55
0.22799,0.2065,6.4065,5.8504,0.064065,0.057328,0.01,0.009799,9.43,10.52,2.01
0.28242,0.25481,24.836,22.185,0.24836,0.22295,0.01,0.010049,9.78,10.23,0.49
0.14241,0.1314,31.432,28.764,0.31432,0.28094,0.01,0.0097671,7.73,10.62,2.33
0.16228,0.15157,34.492,30.977,0.34492,0.30899,0.01,0.0099746,6.60,10.42,0.25
0.26558,0.24415,27.411,24.467,0.27411,0.2461,0.01,0.010058,8.07,10.22,0.58
0.049869,0.044377,7.4467,6.5081,0.074467,0.067141,0.01,0.010317,11.01,9.84,3.17
0.059251,0.055021,16.398,14.676,0.16398,0.14741,0.01,0.010045,7.14,10.10,0.45
0.24744,0.21923,16.402,14.254,0.16402,0.14771,0.01,0.010363,11.40,9.94,3.63
0.28682,0.2504,44.02,39.963,0.4402,0.39585,0.01,0.0099056,12.70,10.07,0.94
0.048667,0.043044,13.805,12.786,0.13805,0.12345,0.01,0.009655,11.55,10.58,3.45
0.25871,0.23305,33.003,29.46,0.33003,0.29683,0.01,0.010076,9.92,10.06,0.76
0.03727,0.042132,46.315,41.928,0.46315,0.41647,0.01,0.0099331,13.05,10.08,0.67
0.1548,0.13849,16.901,14.81,0.16901,0.1522,0.01,0.010277,10.54,9.95,2.77
0.01251,0.0051131,26.498,23.292,0.26498,0.23963,0.01,0.010288,59.13,9.57,2.88
0.035605,0.036774,41.899,37.954,0.41899,0.37488,0.01,0.0098773,3.28,10.53,1.23
0.13911,0.13395,47.751,44.02,0.47751,0.42652,0.01,0.0096893,3.71,10.68,3.11
0.078142,0.075816,47.122,42.016,0.47122,0.42319,0.01,0.010072,2.98,10.19,0.72
0.031554,0.029791,18.581,17.156,0.18581,0.16622,0.01,0.0096892,5.59,10.54,3.11
0.24471,0.22636,23.454,20.94,0.23454,0.21045,0.01,0.01005,7.50,10.27,0.50
0.11106,0.099234,9.2455,8.0877,0.092455,0.083057,0.01,0.01027,10.65,10.16,2.70
0.22194,0.20356,38.747,35.199,0.38747,0.34824,0.01,0.0098937,8.28,10.12,1.06
0.29063,0.2598,29.307,26.036,0.29307,0.2637,0.01,0.010129,10.61,10.02,1.29
0.18235,0.16539,20.157,17.99,0.20157,0.18117,0.01,0.01007,9.30,10.12,0.70
0.17122,0.15531,19.913,18.37,0.19913,0.17797,0.01,0.0096885,9.29,10.63,3.12
0.017969,0.019239,25.891,23.599,0.25891,0.23227,0.01,0.0098426,7.07,10.29,1.57
0.082191,0.07336,14.778,13.188,0.14778,0.13264,0.01,0.010058,10.74,10.24,0.58
0.18914,0.16878,34.253,31.46,0.34253,0.30611,0.01,0.0097302,10.76,10.63,2.70
0.23091,0.21019,30.366,27.361,0.30366,0.2724,0.01,0.0099557,8.97,10.29,0.44
0.037258,0.02966,20.419,18.457,0.20419,0.18381,0.01,0.0099587,20.39,9.98,0.41
0.20459,0.18852,25.291,22.411,0.25291,0.22647,0.01,0.010105,7.85,10.45,1.05
0.052916,0.048895,30.522,27.573,0.30522,0.27336,0.01,0.0099143,7.60,10.44,0.86
0.068926,0.069269,38.252,34.907,0.38252,0.34323,0.01,0.0098325,0.50,10.27,1.68
,,,,,,,,,,
,,,,,,,,Vp %Err,Ktrans %Err,Kep %Err
,,,,,,,,10.41,10.23,1.69
,,,,,,,,6.83,0.28,1.23
