10,0,0,0,0,0,0,0,0
0.0014665,0.00030631,0.053253,0,0,0,0,0,0
0.00208,0.0010499,0.20782,0,0,0,0,0,0
0.00056507,0.0003681,0.038626,0,0,0,0,0,0
0.00042204,0.00026453,0.035265,0,0,0,0,0,0
0.0010297,0.0007512,0.099028,0,0,0,0,0,0
0.00099442,0.00085281,0.10725,0,0,0,0,0,0
0.0008975,0.000756,0.096789,0,0,0,0,0,0
0.00050177,0.00091634,0.12577,0,0,0,0,0,0
0.00096158,0.00055215,0.086947,0,0,0,0,0,0
0.00051986,0.00099816,0.10351,0,0,0,0,0,0
0.000943844,0.00068155,0.0954258,,,,,,
5.657,6.8667,14.7,19.75,30,45,60,75,90
0.0015843,0.0015719,0.0015797,0.0016465,0.0016847,0.0017596,0.001533,0.0015366,0.0015365
0.0022886,0.0022631,0.0024641,0.0021132,0.0020979,0.0020826,0.0020742,0.0020695,0.0020663
0.00053295,0.00051841,0.00057794,0.00047042,0.00044942,0.00049435,0.00054277,0.00056907,0.00058582
0.00038582,0.00039051,0.00044295,0.00043347,0.00046949,0.00035316,0.00034767,0.00035523,0.00035097
0.0010887,0.0010929,0.0012768,0.00094436,0.00094086,0.00096666,0.0009912,0.0010119,0.0010268
0.0012319,0.001244,0.001396,0.001089,0.0011031,0.0011042,0.0011173,0.0011282,0.0011351
0.0008886,0.00088651,0.00078223,0.00076537,0.00077845,0.00077414,0.00077527,0.00077514,0.0007739
0.00073703,0.00074778,0.00090102,0.00059926,0.00059701,0.00060088,0.00060033,0.00060314,0.00060493
0.0011054,0.0010991,0.0011631,0.0012514,0.001048,0.0010202,0.0010169,0.0010135,0.0010119
0.00070513,0.00072253,0.00078631,0.00058045,0.00049817,0.00048511,0.00047422,0.00047115,0.00046875
0.00022014,0.00022817,0.00022437,0.00019316,0.00017628,0.00014429,0.00026658,0.00026422,0.00026429
0.0006556,0.00067153,0.00057538,0.00091472,0.00093734,0.00095745,0.0009687,0.00097516,0.00097959
0.00036157,0.00037074,0.00034212,0.00044384,0.00045837,0.0004268,0.00039333,0.00037675,0.00036668
0.00026011,0.00025717,0.00023302,0.00023735,0.00022176,0.00029124,0.00029482,0.00029026,0.00029273
0.00057853,0.00057591,0.00048985,0.00081033,0.00081489,0.00078707,0.00076395,0.00074571,0.00073322
0.00061025,0.00060254,0.00052902,0.00082991,0.00081284,0.00081171,0.00079929,0.00078975,0.00078384
0.00063093,0.00063224,0.00078851,0.00081387,0.00079895,0.00080304,0.00080203,0.00080214,0.0008032
0.00065883,0.0006521,0.00058112,0.00088485,0.0008878,0.00088372,0.00088427,0.00088156,0.00087988
0.00038052,0.00038454,0.00035828,0.00031789,0.00045194,0.00047537,0.00047807,0.00048061,0.00048185
0.00077162,0.00076065,0.00072999,0.00093097,0.0010113,0.0010249,0.0010349,0.0010377,0.0010398
NaN,NaN,NaN,NaN,NaN,NaN,0.048224,0.047059,0.047088
NaN,NaN,NaN,0.13158,0.14098,0.14825,0.15225,0.15453,0.15609
NaN,NaN,NaN,0.072557,0.08067,0.066656,0.054251,0.048936,0.045992
NaN,NaN,NaN,NaN,NaN,0.034976,0.036677,0.034915,0.035753
NaN,NaN,NaN,0.14354,0.14553,0.1355,0.12825,0.12295,0.11949
NaN,NaN,NaN,0.12994,0.12302,0.12263,0.11886,0.11621,0.11463
NaN,NaN,0.093954,0.1068,0.10094,0.10222,0.10193,0.10196,0.10225
NaN,NaN,NaN,0.12898,0.13017,0.12886,0.12902,0.12825,0.12779
NaN,NaN,NaN,NaN,0.060247,0.071075,0.072175,0.0731,0.073533
NaN,NaN,NaN,0.069716,0.094497,0.0981,0.10035,0.10092,0.10134
0.56668433,0.687651421,1.471058384,1.975931298,3.000916893,4.500915579,6.000899864,7.500906228,9.000909222
0.000506161,0.000509747,0.000490798,0.000602637,0.000605834,0.00060658,0.000612526,0.000607731,0.000605403
0.00077162,0.00076065,0.047341995,0.102046853,0.097821038,0.090132433,0.08426719,0.08289477,0.08236558
