10,0,0,0,0,0,0,0,0
0.0052538,0.0039649,0.42153,0,0,0,0,0,0
0.0069837,0.0058781,0.66094,0,0,0,0,0,0
0.0031344,0.0058758,0.48704,0,0,0,0,0,0
0.011277,0.011754,0.61812,0,0,0,0,0,0
0.01065,0.0023178,0.34443,0,0,0,0,0,0
0.0043533,0.0048972,0.43648,0,0,0,0,0,0
0.0028267,0.0027991,0.25161,0,0,0,0,0,0
0.0019507,0.0023551,0.30697,0,0,0,0,0,0
0.0034633,0.0026767,0.19235,0,0,0,0,0,0
0.0022424,0.0022136,0.10979,0,0,0,0,0,0
0.00521353,0.00447323,0.382926,,,,,,
5.657,6.8667,14.7,19.75,30,45,60,75,90
0.0070911,0.0071777,0.0077676,0.0059567,0.0063172,0.0064621,0.0064822,0.010947,0.010962
0.010696,0.010858,0.011677,0.012366,0.012745,0.013846,0.013847,0.013845,0.013844
0.0052654,0.0054276,0.0034687,0.00369,0.0036367,0.0043805,0.005846,0.0059821,0.010623
0.01678,0.017054,0.011061,0.011317,0.011949,0.013294,0.024639,0.024698,0.024766
0.012255,0.012378,0.01256,0.01295,0.013506,0.014467,0.014479,0.01447,0.014498
0.0060062,0.0063567,0.0071376,0.0049092,0.004878,0.0048215,0.0048196,0.0048094,0.010742
0.0037145,0.0037652,0.0027176,0.0027765,0.0030183,0.0030951,0.0030842,0.0030687,0.0030715
0.0027247,0.0027635,0.0032667,0.0022008,0.0021185,0.0023794,0.0029129,0.002953,0.0029806
0.0043178,0.0043709,0.0050157,0.0038362,0.00389,0.0037599,0.0037443,0.0038058,0.0038805
0.0030053,0.0030914,0.0036593,0.0026813,0.0026041,0.0029589,0.0028367,0.0029014,0.0028309
0.0015327,0.0014838,0.0012189,0.0031579,0.0029723,0.0029209,0.0029493,NaN,NaN
0.001294,0.0012027,0.00083495,0.00053791,0.00038269,NaN,NaN,NaN,NaN
0.0021293,0.0020535,0.0047586,0.0043445,0.0044341,0.0039703,0.0028271,0.0027434,NaN
0.0031295,0.0029733,0.014441,0.013633,0.012359,0.0095426,NaN,NaN,NaN
0.00088777,0.00081808,0.00073554,0.00056601,0.00033637,NaN,NaN,NaN,NaN
0.001913,0.0017144,0.0013627,0.004023,0.0040797,0.0042193,0.0042233,0.0042424,NaN
0.001663,0.0016344,0.0031819,0.0030762,0.0027501,0.00266,0.0026739,0.0026982,0.0027141
0.0011956,0.0011734,0.00094941,0.001878,0.0019923,0.0018849,0.0015221,0.0015038,0.0015045
0.0017423,0.001712,0.0014255,0.0024224,0.0023639,0.0025071,0.0025477,0.0025456,0.0025168
0.0015411,0.0015013,0.0012491,0.0020082,0.0020878,0.0017912,0.0018841,0.0018344,0.0018881
NaN,NaN,NaN,0.30627,0.32622,0.34038,0.35149,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,0.35424,0.30807,0.31739,0.32656,0.27983,0.28057,NaN
NaN,NaN,0.80771,0.76224,0.70453,0.56248,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.40082,0.40789,0.42797,0.42846,0.43064,NaN
NaN,NaN,0.29138,0.27459,0.2314,0.22054,0.2223,0.22569,0.22928
NaN,NaN,NaN,0.18255,0.20556,0.22288,0.20493,0.20654,0.2121
NaN,NaN,NaN,0.14025,0.13255,0.15021,0.15716,0.163,0.16458
NaN,NaN,NaN,0.11637,0.12808,0.094325,0.10354,0.09891,0.10355
,,,,,,,,
0.0071856,0.0073243,0.00683312,0.00626837,0.00646628,0.00694644,0.00826909,0.00874804,0.00981985
0.001702827,0.001626688,0.00301576,0.003564712,0.003375826,0.003687038,0.002661071,0.002594633,0.002155875
#DIV/0!,#DIV/0!,0.484443333,0.311395,0.3067025,0.293168125,0.249672857,0.234225,0.1773775
