10,0,0,0,0,0,0,0,0
0.0034774,0.0010224,0.28868,0,0,0,0,0,0
0.002729,0.00067262,0.27418,0,0,0,0,0,0
0.0062057,0,0,0,0,0,0,0,0
0.0055568,0.0015279,0.26451,0,0,0,0,0,0
0.0013889,0.0033741,0.29337,0,0,0,0,0,0
0.0020665,0.0010814,0.1245,0,0,0,0,0,0
0.0028579,0.0020292,0.35377,0,0,0,0,0,0
0.0028891,0.0017253,0.33329,0,0,0,0,0,0
0.0040063,0.001516,0.27393,0,0,0,0,0,0
0.0032465,0.0010725,0.21537,0,0,0,0,0,0
0.00344241,0.001402142,0.24216,,,,,,
5.657,6.8667,14.7,19.75,30,45,60,75,90
0.0040148,0.0040156,0.0041735,0.0042877,0.0045416,0.0047751,0.0048758,0.0051409,0.0051422
0.0032867,0.0033128,0.0033556,0.0034492,0.0035728,0.0036653,0.0031806,0.0031848,0.0031852
0.006434,0.0064304,0.0064304,0.0064275,0.0064217,0.0064194,0.0064274,0.0064279,0.0064246
0.0060654,0.0061284,0.0064085,0.0052944,0.005282,0.0053313,0.0081363,0.0061077,0.0078684
0.0026635,0.0027564,0.0015478,0.0016092,0.0017151,0.0018717,0.001959,0.0021773,0.002352
0.0023713,0.0024253,0.0026692,0.0028122,0.0030645,0.0023795,0.0023642,0.0023495,0.0023815
0.0023821,0.0037001,0.0028093,0.0029091,0.0029766,0.0030409,0.0030374,0.0030478,0.0030624
0.0038744,0.0038893,0.0040953,0.0033749,0.0033578,0.0034113,0.003563,0.0036383,0.0036358
0.0048312,0.0047949,0.0051025,0.0053412,0.0056141,0.0045463,0.0045412,0.0045393,0.0045369
0.0036545,0.0036741,0.0039322,0.0033825,0.0033492,0.003392,0.0034107,0.0034031,0.0034593
0.00045533,0.00045486,0.00038048,0.00032864,0.00021894,0.00012318,8.38E-05,NaN,NaN
0.00027459,0.00025931,0.00023901,0.00019617,0.00014234,0.0001041,0.00039928,0.0004011,0.00040252
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00086644,0.00082995,0.00069803,0.0019974,0.0020424,0.0020814,NaN,0.0013375,7.94E-05
0.0015349,0.0014806,0.0032416,0.0031239,0.0029472,0.0027282,0.0026186,0.0023848,0.0022175
0.00079861,0.00076611,0.00064721,0.00058007,0.00048237,0.00090269,0.00091751,0.00093911,0.00093192
0.0030576,0.00089285,0.0021738,0.0019769,0.0018644,0.0017681,0.0017734,0.0017849,0.0017831
0.00061372,0.00060478,0.00050438,0.0013017,0.0013425,0.0012541,0.0010717,0.00099067,0.00099367
0.00073188,0.00075312,0.00060705,0.00049776,0.00037895,0.0011014,0.0011207,0.0011255,0.0011371
0.00066795,0.00065649,0.00053395,0.0010914,0.0011495,0.0010886,0.0010666,0.0010819,0.0010518
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,0.1499,0.15523,0.15713
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.36576,0.38118,0.41452,NaN,0.34282,NaN
NaN,NaN,0.32583,0.30687,0.28063,0.25159,0.23815,0.21325,0.19688
NaN,NaN,NaN,NaN,NaN,0.090734,0.094734,0.10168,0.10499
0.57046,NaN,0.36903,0.31891,0.29241,0.2712,0.27238,0.27915,0.28179
NaN,NaN,NaN,0.2955,0.31258,0.28348,0.23562,0.21506,0.2159
NaN,NaN,NaN,NaN,NaN,0.16236,0.17104,0.17285,0.17739
NaN,NaN,NaN,0.22705,0.2518,0.23038,0.22394,0.23012,0.23175
,,,,,,,,
0.00395779,0.00411273,0.00405243,0.00388879,0.00398954,0.00388328,0.00414956,0.00400166,0.00420483
0.001000113,0.00074423,0.001002834,0.00123266,0.001174289,0.001239086,0.001131449,0.001255685,0.001074626
0.57046,#DIV/0!,0.34743,0.302818,0.30372,0.243466286,0.197966286,0.21377,0.195118571
